"PVWatts: Hourly PV Performance Data"
"Requested Location:","7393 elyria road medina ohio"
"Location:","AKRON, OH"
"Lat (deg N):","40.92"
"Long (deg W):","81.43"
"Elev (m):","377"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.07"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","0.22"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","2","22","0","0","-1.3","7.7","0","-1.3","0","0"
"1","2","23","0","0","-1.5","7.7","0","-1.5","0","0"
"1","3","0","0","0","-1.7","7.7","0","-1.7","0","0"
"1","3","1","0","0","-1.9","6.9","0","-1.9","0","0"
"1","3","2","0","0","-2","6","0","-2","0","0"
"1","3","3","0","0","-2.2","5.2","0","-2.2","0","0"
"1","3","4","0","0","-2.6","5","0","-2.6","0","0"
"1","3","5","0","0","-2.9","4.8","0","-2.9","0","0"
"1","3","6","0","0","-3.3","4.6","0","-3.3","0","0"
"1","3","7","9","1","-2.8","5.3","2.688","-4.192","8.284","0"
"1","3","8","335","25","-2.2","6","141.023","-1.032","474.08","442.334"
"1","3","9","640","44","-1.7","6.7","365.682","3.265","1312.235","1259.036"
"1","3","10","766","56","-1.1","6.2","545.897","7.522","1986.796","1911.984"
"1","3","11","818","63","-0.6","5.7","657.654","10.785","2385.411","2296.004"
"1","3","12","840","66","0","5.2","696.504","12.987","2508.188","2414.014"
"1","3","13","822","63","0","5.2","661.139","12.372","2381.463","2292.208"
"1","3","14","765","56","0","5.2","546.545","10.121","1967.218","1893.088"
"1","3","15","643","44","0","5.2","368.59","6.522","1305.225","1252.23"
"1","3","16","327","25","-1.3","4.7","139.516","0.673","467.022","435.431"
"1","3","17","7","1","-2.6","4.1","2.316","-3.953","7.319","0"
"1","3","18","0","0","-3.9","3.6","0","-3.9","0","0"
"1","3","19","0","0","-4.1","3.8","0","-4.1","0","0"
"1","3","20","0","0","-4.2","3.9","0","-4.2","0","0"
"1","3","21","0","0","-4.4","4.1","0","-4.4","0","0"
"1","3","22","0","0","-5.2","3.4","0","-5.2","0","0"
"1","3","23","0","0","-5.9","2.8","0","-5.9","0","0"
"1","4","0","0","0","-6.7","2.1","0","-6.7","0","0"
"1","4","1","0","0","-5.8","2.4","0","-5.8","0","0"
"1","4","2","0","0","-4.8","2.8","0","-4.8","0","0"
"1","4","3","0","0","-3.9","3.1","0","-3.9","0","0"
"1","4","4","0","0","-3.9","2.9","0","-3.9","0","0"
"1","4","5","0","0","-3.9","2.8","0","-3.9","0","0"
"1","4","6","0","0","-3.9","2.6","0","-3.9","0","0"
"1","4","7","0","0","-4.1","2.8","0","-4.1","0","0"
"1","4","8","0","27","-4.2","2.9","26.204","-5.554","103.087","78.925"
"1","4","9","3","49","-4.4","3.1","47.922","-5.092","187.807","162.016"
"1","4","10","7","138","-3.9","3.1","144.735","-2.085","560.838","527.149"
"1","4","11","6","142","-3.3","3.1","145.841","-1.18","563.209","529.466"
"1","4","12","0","151","-2.8","3.1","150.696","-0.556","580.662","546.52"
"1","4","13","1","138","-2.2","3.4","137.912","-0.331","530.865","497.854"
"1","4","14","262","157","-1.7","3.8","348.539","4.89","1296.921","1244.168"
"1","4","15","100","104","-1.1","4.1","168.221","1.685","630.634","595.335"
"1","4","16","36","33","-1.8","3.9","50.333","-2.02","187.627","161.84"
"1","4","17","0","0","-2.6","3.8","0","-2.6","0","0"
"1","4","18","0","0","-3.3","3.6","0","-3.3","0","0"
"1","4","19","0","0","-3.5","4.1","0","-3.5","0","0"
"1","4","20","0","0","-3.7","4.7","0","-3.7","0","0"
"1","4","21","0","0","-3.9","5.2","0","-3.9","0","0"
"1","4","22","0","0","-3.5","5.2","0","-3.5","0","0"
"1","4","23","0","0","-3.2","5.2","0","-3.2","0","0"
"1","5","0","0","0","-2.8","5.2","0","-2.8","0","0"
"1","5","1","0","0","-3.2","4.7","0","-3.2","0","0"
"1","5","2","0","0","-3.5","4.1","0","-3.5","0","0"
"1","5","3","0","0","-3.9","3.6","0","-3.9","0","0"
"1","5","4","0","0","-4.1","3.4","0","-4.1","0","0"
"1","5","5","0","0","-4.2","3.3","0","-4.2","0","0"
"1","5","6","0","0","-4.4","3.1","0","-4.4","0","0"
"1","5","7","1","0","-3.3","4.1","0.189","-5.006","0.494","0"
"1","5","8","47","26","-2.2","5.2","44.092","-2.812","161.529","136.25"
"1","5","9","3","51","-1.1","6.2","49.827","-1.479","192.383","166.503"
"1","5","10","13","118","0.6","5.5","125.67","1.619","479.025","447.17"
"1","5","11","7","147","2.2","4.8","151.999","3.976","574.299","540.302"
"1","5","12","5","144","3.9","4.1","146.605","5.804","549.684","516.248"
"1","5","13","1","178","3.2","3.9","182.727","5.968","684.776","648.2"
"1","5","14","6","118","2.4","3.8","121.258","3.875","458.196","426.798"
"1","5","15","1","79","1.7","3.6","79.114","2.065","301.376","273.306"
"1","5","16","1","29","1.5","3.8","28.484","0.578","109.026","84.751"
"1","5","17","0","2","1.3","3.9","1.94","-0.333","7.467","0"
"1","5","18","0","0","1.1","4.1","0","1.1","0","0"
"1","5","19","0","0","0.9","3.6","0","0.9","0","0"
"1","5","20","0","0","0.8","3.1","0","0.8","0","0"
"1","5","21","0","0","0.6","2.6","0","0.6","0","0"
"1","5","22","0","0","0.4","2.2","0","0.4","0","0"
"1","5","23","0","0","0.2","1.9","0","0.2","0","0"
"1","6","0","0","0","0","1.5","0","0","0","0"
"1","6","1","0","0","-0.7","1","0","-0.7","0","0"
"1","6","2","0","0","-1.5","0.5","0","-1.5","0","0"
"1","6","3","0","0","-2.2","0","0","-2.2","0","0"
"1","6","4","0","0","-1.8","0","0","-1.8","0","0"
"1","6","5","0","0","-1.5","0","0","-1.5","0","0"
"1","6","6","0","0","-1.1","0","0","-1.1","0","0"
"1","6","7","0","0","-0.9","0.7","0","-0.9","0","0"
"1","6","8","16","23","-0.8","1.4","27.445","-2.514","103.227","79.062"
"1","6","9","31","103","-0.6","2.1","127.916","0.893","486.253","454.238"
"1","6","10","101","158","0.3","2.1","234.273","5.15","875.084","833.821"
"1","6","11","228","150","1.3","2.1","336.958","9.355","1236.636","1185.617"
"1","6","12","113","128","2.2","2.1","223.515","7.496","829.067","788.965"
"1","6","13","345","170","2.8","2.8","443.977","12.75","1603.96","1541.89"
"1","6","14","335","106","3.3","3.4","342.893","10.795","1239.592","1188.489"
"1","6","15","588","46","3.9","4.1","348.901","10.666","1217.522","1167.047"
"1","6","16","316","27","2.4","2.7","140.662","5.123","465.902","434.335"
"1","6","17","10","1","0.9","1.4","2.912","-0.876","8.795","0"
"1","6","18","0","0","-0.6","0","0","-0.6","0","0"
"1","6","19","0","0","-0.8","1.4","0","-0.8","0","0"
"1","6","20","0","0","-0.9","2.7","0","-0.9","0","0"
"1","6","21","0","0","-1.1","4.1","0","-1.1","0","0"
"1","6","22","0","0","-1.3","3.4","0","-1.3","0","0"
"1","6","23","0","0","-1.5","2.8","0","-1.5","0","0"
"1","7","0","0","0","-1.7","2.1","0","-1.7","0","0"
"1","7","1","0","0","-1.7","2.4","0","-1.7","0","0"
"1","7","2","0","0","-1.7","2.8","0","-1.7","0","0"
"1","7","3","0","0","-1.7","3.1","0","-1.7","0","0"
"1","7","4","0","0","-1.7","3.3","0","-1.7","0","0"
"1","7","5","0","0","-1.7","3.4","0","-1.7","0","0"
"1","7","6","0","0","-1.7","3.6","0","-1.7","0","0"
"1","7","7","6","1","-0.6","3.6","2.097","-2.386","6.665","0"
"1","7","8","65","40","0.6","3.6","69.202","0.421","251.923","224.86"
"1","7","9","166","102","1.7","3.6","196.28","4.704","720.467","683.036"
"1","7","10","306","130","3.4","4.1","341.71","9.695","1242.264","1191.084"
"1","7","11","220","199","5","4.7","381.157","11.879","1384.715","1329.38"
"1","7","12","249","203","6.7","5.2","423.223","14.037","1524.374","1464.796"
"1","7","13","63","172","7.1","5.2","228.504","10.766","836.596","796.306"
"1","7","14","219","129","7.4","5.2","289","11.923","1043.244","997.582"
"1","7","15","51","101","7.8","5.2","134.21","9.443","489.953","457.856"
"1","7","16","9","24","7.6","5.2","26.238","6.912","96.157","72.125"
"1","7","17","0","0","7.4","5.2","0","7.4","0","0"
"1","7","18","0","0","7.2","5.2","0","7.2","0","0"
"1","7","19","0","0","7.6","5.4","0","7.6","0","0"
"1","7","20","0","0","7.9","5.5","0","7.9","0","0"
"1","7","21","0","0","8.3","5.7","0","8.3","0","0"
"1","7","22","0","0","8.7","6","0","8.7","0","0"
"1","7","23","0","0","9","6.4","0","9","0","0"
"1","8","0","0","0","9.4","6.7","0","9.4","0","0"
"1","8","1","0","0","10","6.2","0","10","0","0"
"1","8","2","0","0","10.5","5.7","0","10.5","0","0"
"1","8","3","0","0","11.1","5.2","0","11.1","0","0"
"1","8","4","0","0","11.7","5.5","0","11.7","0","0"
"1","8","5","0","0","12.2","5.9","0","12.2","0","0"
"1","8","6","0","0","12.8","6.2","0","12.8","0","0"
"1","8","7","0","2","13.2","6.5","1.94","12.065","7.078","0"
"1","8","8","0","27","13.5","6.9","26.104","12.807","94.943","70.934"
"1","8","9","0","63","13.9","7.2","61.034","13.81","220.998","194.553"
"1","8","10","1","133","13.9","7.2","134.987","15.017","486.084","454.073"
"1","8","11","2","170","13.9","7.2","174.026","15.713","624.716","589.555"
"1","8","12","2","175","13.9","7.2","178.446","15.823","640.278","604.754"
"1","8","13","0","196","13.9","6.9","202.329","16.271","724.568","687.037"
"1","8","14","0","137","13.9","6.5","138.483","15.317","498.063","465.786"
"1","8","15","1","94","13.9","6.2","95.874","14.543","345.912","316.918"
"1","8","16","0","40","13.9","6.5","41.198","13.549","149.35","124.306"
"1","8","17","0","2","13.9","6.9","1.94","12.862","7.053","0"
"1","8","18","0","0","13.9","7.2","0","13.9","0","0"
"1","8","19","0","0","14.1","7.5","0","14.1","0","0"
"1","8","20","0","0","14.2","7.9","0","14.2","0","0"
"1","8","21","0","0","14.4","8.2","0","14.4","0","0"
"1","8","22","0","0","14.4","8.4","0","14.4","0","0"
"1","8","23","0","0","14.4","8.6","0","14.4","0","0"
"1","9","0","0","0","14.4","8.8","0","14.4","0","0"
"1","9","1","0","0","10.7","7.9","0","10.7","0","0"
"1","9","2","0","0","7","7.1","0","7","0","0"
"1","9","3","0","0","3.3","6.2","0","3.3","0","0"
"1","9","4","0","0","2.2","6.9","0","2.2","0","0"
"1","9","5","0","0","1.1","7.5","0","1.1","0","0"
"1","9","6","0","0","0","8.2","0","0","0","0"
"1","9","7","0","1","-0.4","6.8","0.97","-1.601","3.753","0"
"1","9","8","0","33","-0.7","5.5","33.461","-1.48","129.43","104.768"
"1","9","9","0","98","-1.1","4.1","100.875","-0.49","388.581","358.686"
"1","9","10","1","169","-1.3","4.5","176.942","1.011","677.249","640.852"
"1","9","11","1","210","-1.5","4.8","219.687","1.721","838.372","798.037"
"1","9","12","0","213","-1.7","5.2","220.435","1.444","842.25","801.817"
"1","9","13","1","196","-1.7","4.7","202.806","1.297","775.341","736.573"
"1","9","14","1","149","-1.7","4.1","152.661","0.424","585.755","551.496"
"1","9","15","0","100","-1.7","3.6","102.211","-0.717","394.106","364.093"
"1","9","16","0","43","-2.6","3.6","44.772","-3.122","174.373","148.845"
"1","9","17","0","4","-3.5","3.6","3.879","-5.15","15.236","0"
"1","9","18","0","0","-4.4","3.6","0","-4.4","0","0"
"1","9","19","0","0","-4.6","3.3","0","-4.6","0","0"
"1","9","20","0","0","-4.8","2.9","0","-4.8","0","0"
"1","9","21","0","0","-5","2.6","0","-5","0","0"
"1","9","22","0","0","-4.8","2.9","0","-4.8","0","0"
"1","9","23","0","0","-4.6","3.3","0","-4.6","0","0"
"1","10","0","0","0","-4.4","3.6","0","-4.4","0","0"
"1","10","1","0","0","-4.4","4.1","0","-4.4","0","0"
"1","10","2","0","0","-4.4","4.7","0","-4.4","0","0"
"1","10","3","0","0","-4.4","5.2","0","-4.4","0","0"
"1","10","4","0","0","-4.4","5","0","-4.4","0","0"
"1","10","5","0","0","-4.4","4.8","0","-4.4","0","0"
"1","10","6","0","0","-4.4","4.6","0","-4.4","0","0"
"1","10","7","0","1","-4.2","4.8","0.97","-5.721","3.818","0"
"1","10","8","0","38","-4.1","5","39.944","-4.815","156.661","131.477"
"1","10","9","1","99","-3.9","5.2","102.417","-3.326","399.099","368.98"
"1","10","10","41","123","-3.2","5.2","154.309","-1.523","594.525","560.064"
"1","10","11","255","172","-2.4","5.2","382.982","3.769","1440.347","1383.341"
"1","10","12","315","194","-1.7","5.2","461.692","6.348","1719.23","1653.455"
"1","10","13","283","132","-0.9","4.8","356.567","5.587","1329.509","1275.805"
"1","10","14","430","112","-0.2","4.5","412.303","7.53","1511.667","1452.482"
"1","10","15","426","73","0.6","4.1","305.298","6.55","1096.359","1049.258"
"1","10","16","152","38","-0.9","3.6","103.27","0.496","365.942","336.528"
"1","10","17","2","3","-2.4","3.1","3.303","-3.987","12.416","0"
"1","10","18","0","0","-3.9","2.6","0","-3.9","0","0"
"1","10","19","0","0","-4.6","2.2","0","-4.6","0","0"
"1","10","20","0","0","-5.4","1.9","0","-5.4","0","0"
"1","10","21","0","0","-6.1","1.5","0","-6.1","0","0"
"1","10","22","0","0","-6.5","1.7","0","-6.5","0","0"
"1","10","23","0","0","-6.8","1.9","0","-6.8","0","0"
"1","11","0","0","0","-7.2","2.1","0","-7.2","0","0"
"1","11","1","0","0","-7.4","2.1","0","-7.4","0","0"
"1","11","2","0","0","-7.6","2.1","0","-7.6","0","0"
"1","11","3","0","0","-7.8","2.1","0","-7.8","0","0"
"1","11","4","0","0","-7.4","3.3","0","-7.4","0","0"
"1","11","5","0","0","-7.1","4.5","0","-7.1","0","0"
"1","11","6","0","0","-6.7","5.7","0","-6.7","0","0"
"1","11","7","0","1","-6.5","4.5","0.97","-8.09","3.855","0"
"1","11","8","8","32","-6.3","3.3","34.364","-7.389","134.474","109.715"
"1","11","9","39","113","-6.1","2.1","144.003","-4.122","558.53","524.894"
"1","11","10","79","177","-4.8","2.9","244.299","-0.106","934.849","892.05"
"1","11","11","502","146","-3.5","3.8","537.304","7.663","1982.497","1907.834"
"1","11","12","590","130","-2.2","4.6","605.467","9.733","2217.297","2134.21"
"1","11","13","599","127","-1.8","5.3","592.275","8.974","2172.416","2090.976"
"1","11","14","524","115","-1.5","6","475.935","6.368","1752.677","1685.805"
"1","11","15","441","85","-1.1","6.7","328.037","3.628","1195.215","1145.371"
"1","11","16","172","46","-1.5","6.4","114.54","-0.427","407.009","376.72"
"1","11","17","4","4","-1.8","6","4.669","-2.895","17.183","0"
"1","11","18","0","0","-2.2","5.7","0","-2.2","0","0"
"1","11","19","0","0","-2.6","5.5","0","-2.6","0","0"
"1","11","20","0","0","-2.9","5.4","0","-2.9","0","0"
"1","11","21","0","0","-3.3","5.2","0","-3.3","0","0"
"1","11","22","0","0","-3.1","5.7","0","-3.1","0","0"
"1","11","23","0","0","-3","6.2","0","-3","0","0"
"1","12","0","0","0","-2.8","6.7","0","-2.8","0","0"
"1","12","1","0","0","-3","6.2","0","-3","0","0"
"1","12","2","0","0","-3.1","5.7","0","-3.1","0","0"
"1","12","3","0","0","-3.3","5.2","0","-3.3","0","0"
"1","12","4","0","0","-3.5","4.7","0","-3.5","0","0"
"1","12","5","0","0","-3.7","4.1","0","-3.7","0","0"
"1","12","6","0","0","-3.9","3.6","0","-3.9","0","0"
"1","12","7","0","1","-3.2","3.6","0.97","-5.021","3.807","0"
"1","12","8","9","24","-2.4","3.6","26.381","-3.62","101.035","76.911"
"1","12","9","32","79","-1.7","3.6","97.567","-1.151","373.126","343.56"
"1","12","10","48","127","-0.8","3.4","163.165","1.539","620.358","585.299"
"1","12","11","94","205","0.2","3.3","290.328","5.819","1085.693","1038.882"
"1","12","12","387","161","1.1","3.1","487.83","11.984","1771.219","1703.735"
"1","12","13","158","192","1.1","2.9","330.03","8.887","1216.483","1166.037"
"1","12","14","27","141","1.1","2.8","166.664","4.389","627.435","592.21"
"1","12","15","52","103","1.1","2.6","136.331","3.179","511.636","479.056"
"1","12","16","77","38","0.4","2.8","68.63","0.581","248.087","221.101"
"1","12","17","0","4","-0.4","2.9","3.879","-2.095","15.045","0"
"1","12","18","0","0","-1.1","3.1","0","-1.1","0","0"
"1","12","19","0","0","-1.1","2.6","0","-1.1","0","0"
"1","12","20","0","0","-1.1","2","0","-1.1","0","0"
"1","12","21","0","0","-1.1","1.5","0","-1.1","0","0"
"1","12","22","0","0","-1.1","1.7","0","-1.1","0","0"
"1","12","23","0","0","-1.1","1.9","0","-1.1","0","0"
"1","13","0","0","0","-1.1","2.1","0","-1.1","0","0"
"1","13","1","0","0","-1.1","2.1","0","-1.1","0","0"
"1","13","2","0","0","-1.1","2.1","0","-1.1","0","0"
"1","13","3","0","0","-1.1","2.1","0","-1.1","0","0"
"1","13","4","0","0","-0.7","2.6","0","-0.7","0","0"
"1","13","5","0","0","-0.4","3.1","0","-0.4","0","0"
"1","13","6","0","0","0","3.6","0","0","0","0"
"1","13","7","0","0","-0.2","3.9","0","-0.2","0","0"
"1","13","8","12","27","-0.4","4.3","30.863","-1.382","116.798","92.376"
"1","13","9","9","85","-0.6","4.6","89.449","-0.264","343.191","314.254"
"1","13","10","6","127","-0.4","4.6","130.781","0.905","500.484","468.153"
"1","13","11","6","171","-0.2","4.6","177.282","2.147","675.156","638.809"
"1","13","12","8","181","0","4.6","188.904","2.676","717.81","680.443"
"1","13","13","143","166","-0.6","5.1","287.976","3.853","1084.733","1037.949"
"1","13","14","51","136","-1.1","5.7","175.765","1.144","669.73","633.512"
"1","13","15","77","90","-1.7","6.2","139.128","-0.366","527.576","494.639"
"1","13","16","16","57","-2.6","6.2","70.959","-2.496","272.49","245.01"
"1","13","17","2","4","-3.5","6.2","4.276","-4.64","16.265","0"
"1","13","18","0","0","-4.4","6.2","0","-4.4","0","0"
"1","13","19","0","0","-5.5","6.4","0","-5.5","0","0"
"1","13","20","0","0","-6.7","6.5","0","-6.7","0","0"
"1","13","21","0","0","-7.8","6.7","0","-7.8","0","0"
"1","13","22","0","0","-9.3","6.5","0","-9.3","0","0"
"1","13","23","0","0","-10.7","6.4","0","-10.7","0","0"
"1","14","0","0","0","-12.2","6.2","0","-12.2","0","0"
"1","14","1","0","0","-12.4","5.9","0","-12.4","0","0"
"1","14","2","0","0","-12.6","5.5","0","-12.6","0","0"
"1","14","3","0","0","-12.8","5.2","0","-12.8","0","0"
"1","14","4","0","0","-13","5.5","0","-13","0","0"
"1","14","5","0","0","-13.1","5.9","0","-13.1","0","0"
"1","14","6","0","0","-13.3","6.2","0","-13.3","0","0"
"1","14","7","4","1","-12.9","5.9","1.701","-14.206","5.896","0"
"1","14","8","163","37","-12.6","5.5","102.143","-12.105","376.664","347.023"
"1","14","9","537","73","-12.2","5.2","353.289","-6.693","1332.235","1278.451"
"1","14","10","341","149","-11.8","5.9","387.247","-5.767","1504.359","1445.399"
"1","14","11","308","163","-11.5","6.5","410.665","-5.416","1604.327","1542.245"
"1","14","12","181","190","-11.1","7.2","348.087","-6.387","1369.369","1314.489"
"1","14","13","467","161","-11.3","5.7","536.566","-2.416","2069.25","1991.531"
"1","14","14","518","101","-11.5","4.1","463.863","-1.771","1769.15","1701.735"
"1","14","15","331","84","-11.7","2.6","274.859","-4.876","1043.297","997.634"
"1","14","16","298","32","-12.6","2.2","146.584","-9.614","526.217","493.311"
"1","14","17","29","5","-13.5","1.9","10.622","-14.96","35.927","13.013"
"1","14","18","0","0","-14.4","1.5","0","-14.4","0","0"
"1","14","19","0","0","-14.6","2.2","0","-14.6","0","0"
"1","14","20","0","0","-14.8","2.9","0","-14.8","0","0"
"1","14","21","0","0","-15","3.6","0","-15","0","0"
"1","14","22","0","0","-14.8","3.4","0","-14.8","0","0"
"1","14","23","0","0","-14.6","3.3","0","-14.6","0","0"
"1","15","0","0","0","-14.4","3.1","0","-14.4","0","0"
"1","15","1","0","0","-14","3.8","0","-14","0","0"
"1","15","2","0","0","-13.7","4.5","0","-13.7","0","0"
"1","15","3","0","0","-13.3","5.2","0","-13.3","0","0"
"1","15","4","0","0","-13.1","5.7","0","-13.1","0","0"
"1","15","5","0","0","-13","6.2","0","-13","0","0"
"1","15","6","0","0","-12.8","6.7","0","-12.8","0","0"
"1","15","7","0","0","-12.2","5.8","0","-12.2","0","0"
"1","15","8","6","29","-11.7","5","29.83","-12.615","119.43","94.958"
"1","15","9","12","57","-11.1","4.1","60.133","-11.413","240.805","213.964"
"1","15","10","7","133","-10.4","5.1","137.873","-9.097","549.867","516.427"
"1","15","11","3","178","-9.6","6.2","182.734","-7.571","724.731","687.196"
"1","15","12","7","176","-8.9","7.2","182.284","-7.025","721.261","683.81"
"1","15","13","4","170","-8.5","6.9","174.092","-6.701","687.982","651.329"
"1","15","14","3","141","-8.2","6.5","143.652","-6.846","567.968","534.116"
"1","15","15","1","100","-7.8","6.2","101.313","-7.171","401.11","370.948"
"1","15","16","0","42","-8.3","6.2","41.821","-8.754","166.688","141.309"
"1","15","17","0","6","-8.9","6.2","5.819","-10.051","23.315","0.631"
"1","15","18","0","0","-9.4","6.2","0","-9.4","0","0"
"1","15","19","0","0","-9.8","6.7","0","-9.8","0","0"
"1","15","20","0","0","-10.2","7.2","0","-10.2","0","0"
"1","15","21","0","0","-10.6","7.7","0","-10.6","0","0"
"1","15","22","0","0","-10.8","8.1","0","-10.8","0","0"
"1","15","23","0","0","-10.9","8.4","0","-10.9","0","0"
"1","16","0","0","0","-11.1","8.8","0","-11.1","0","0"
"1","16","1","0","0","-11.5","8.1","0","-11.5","0","0"
"1","16","2","0","0","-11.8","7.4","0","-11.8","0","0"
"1","16","3","0","0","-12.2","6.7","0","-12.2","0","0"
"1","16","4","0","0","-12.4","7.4","0","-12.4","0","0"
"1","16","5","0","0","-12.6","8.1","0","-12.6","0","0"
"1","16","6","0","0","-12.8","8.8","0","-12.8","0","0"
"1","16","7","0","1","-12.8","8.6","0.97","-13.813","3.945","0"
"1","16","8","31","43","-12.8","8.4","57.671","-13.032","226.993","200.428"
"1","16","9","49","69","-12.8","8.2","93.676","-12.471","373.051","343.486"
"1","16","10","44","172","-12.2","8","215.084","-10.057","859.16","818.3"
"1","16","11","55","244","-11.7","7.9","311.306","-8.008","1235.212","1184.234"
"1","16","12","3","209","-11.1","7.7","216.366","-8.679","862.038","821.106"
"1","16","13","11","260","-10.9","7.5","284.186","-7.487","1126.532","1078.602"
"1","16","14","8","157","-10.8","7.4","164.751","-9.131","657.235","621.312"
"1","16","15","2","94","-10.6","7.2","94.811","-10.117","379.771","350.064"
"1","16","16","2","58","-11.1","7.2","62.219","-11.2","250.049","223.023"
"1","16","17","1","5","-11.7","7.2","5.049","-12.729","20.195","0"
"1","16","18","0","0","-12.2","7.2","0","-12.2","0","0"
"1","16","19","0","0","-12.8","6.5","0","-12.8","0","0"
"1","16","20","0","0","-13.3","5.9","0","-13.3","0","0"
"1","16","21","0","0","-13.9","5.2","0","-13.9","0","0"
"1","16","22","0","0","-15.2","4.5","0","-15.2","0","0"
"1","16","23","0","0","-16.5","3.8","0","-16.5","0","0"
"1","17","0","0","0","-17.8","3.1","0","-17.8","0","0"
"1","17","1","0","0","-18","2.1","0","-18","0","0"
"1","17","2","0","0","-18.1","1","0","-18.1","0","0"
"1","17","3","0","0","-18.3","0","0","-18.3","0","0"
"1","17","4","0","0","-19.4","0","0","-19.4","0","0"
"1","17","5","0","0","-20.6","0","0","-20.6","0","0"
"1","17","6","0","0","-21.7","0","0","-21.7","0","0"
"1","17","7","1","2","-20.8","0.9","2.121","-23.807","8.699","0"
"1","17","8","171","40","-19.8","1.7","107.88","-18.893","409.005","378.674"
"1","17","9","478","79","-18.9","2.6","332.633","-11.583","1283.439","1231.076"
"1","17","10","604","105","-17.4","4.1","513.09","-6.996","1994.968","1919.87"
"1","17","11","614","156","-15.9","5.7","633.299","-5.029","2466.27","2373.738"
"1","17","12","461","168","-14.4","7.2","555.024","-6.216","2178.066","2096.42"
"1","17","13","407","226","-13.7","7.2","562.823","-5.472","2201.385","2118.885"
"1","17","14","366","193","-12.9","7.2","464.697","-6.202","1814.259","1745.344"
"1","17","15","39","118","-12.2","7.2","147.456","-10.583","588.013","553.702"
"1","17","16","3","41","-12","7.2","41.246","-12.374","166.21","140.841"
"1","17","17","0","5","-11.9","7.2","4.849","-12.953","19.657","0"
"1","17","18","0","0","-11.7","7.2","0","-11.7","0","0"
"1","17","19","0","0","-11.7","7.2","0","-11.7","0","0"
"1","17","20","0","0","-11.7","7.2","0","-11.7","0","0"
"1","17","21","0","0","-11.7","7.2","0","-11.7","0","0"
"1","17","22","0","0","-11.5","7.5","0","-11.5","0","0"
"1","17","23","0","0","-11.3","7.9","0","-11.3","0","0"
"1","18","0","0","0","-11.1","8.2","0","-11.1","0","0"
"1","18","1","0","0","-10.7","7.2","0","-10.7","0","0"
"1","18","2","0","0","-10.4","6.2","0","-10.4","0","0"
"1","18","3","0","0","-10","5.2","0","-10","0","0"
"1","18","4","0","0","-10.4","6.4","0","-10.4","0","0"
"1","18","5","0","0","-10.7","7.6","0","-10.7","0","0"
"1","18","6","0","0","-11.1","8.8","0","-11.1","0","0"
"1","18","7","8","2","-11.5","8.1","3.381","-12.526","11.627","0"
"1","18","8","214","44","-11.8","7.4","125.288","-11.017","457.119","425.745"
"1","18","9","387","99","-12.2","6.7","310.659","-8.184","1189.58","1139.894"
"1","18","10","247","226","-11.5","7","417.939","-5.683","1630.726","1567.806"
"1","18","11","276","197","-10.7","7.4","429.904","-4.805","1677.291","1612.876"
"1","18","12","192","265","-10","7.7","449.047","-3.964","1750.416","1683.619"
"1","18","13","175","263","-10.2","6.5","430.992","-3.7","1677.572","1613.148"
"1","18","14","41","176","-10.4","5.3","216.982","-7.041","856.756","815.957"
"1","18","15","9","142","-10.6","4.1","154.463","-8.407","613.864","578.956"
"1","18","16","35","74","-10.8","4.5","99.139","-10.028","390.329","360.397"
"1","18","17","1","8","-10.9","4.8","7.96","-12.11","31.904","9.063"
"1","18","18","0","0","-11.1","5.2","0","-11.1","0","0"
"1","18","19","0","0","-11.7","4.2","0","-11.7","0","0"
"1","18","20","0","0","-12.2","3.1","0","-12.2","0","0"
"1","18","21","0","0","-12.8","2.1","0","-12.8","0","0"
"1","18","22","0","0","-13.9","2.3","0","-13.9","0","0"
"1","18","23","0","0","-15","2.4","0","-15","0","0"
"1","19","0","0","0","-16.1","2.6","0","-16.1","0","0"
"1","19","1","0","0","-16.5","2.6","0","-16.5","0","0"
"1","19","2","0","0","-16.8","2.6","0","-16.8","0","0"
"1","19","3","0","0","-17.2","2.6","0","-17.2","0","0"
"1","19","4","0","0","-16.8","2.6","0","-16.8","0","0"
"1","19","5","0","0","-16.5","2.6","0","-16.5","0","0"
"1","19","6","0","0","-16.1","2.6","0","-16.1","0","0"
"1","19","7","0","1","-15.2","2.9","0.97","-17.219","3.998","0"
"1","19","8","11","39","-14.2","3.3","45.359","-15.019","182.941","157.245"
"1","19","9","35","79","-13.3","3.6","98.336","-12.684","393.995","363.985"
"1","19","10","48","208","-11.8","5","262.902","-7.947","1041.647","996.028"
"1","19","11","230","228","-10.4","6.3","425.073","-4.091","1655.018","1591.321"
"1","19","12","98","235","-8.9","7.7","330.523","-4.651","1293.143","1240.499"
"1","19","13","7","165","-8.2","8.1","170.11","-6.52","671.669","635.405"
